rank_date,date_id,country,country_code,rank,previous_rank,rank_change,total_points,previous_points,confederation,source_url
2025-04-03,football_ranking_2025-04-03,Samoa,SAM,189,192,3,876.41,876.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Laos,LAO,190,186,-4,876.4,890.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Cayman Islands,CAY,191,194,3,866.71,867.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Djibouti,DJI,192,191,-1,865.76,877.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Macau,MAC,193,193,0,865.28,869.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,São Tomé and Príncipe,STP,194,189,-5,865.09,878.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Aruba,ARU,195,195,0,860.78,858.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Gibraltar,GIB,196,196,0,843.19,849.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Timor-Leste,TLS,197,197,0,839.45,847.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Pakistan,PAK,198,198,0,838.25,843.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Tonga,TGA,199,199,0,835.64,836.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Sri Lanka,SRI,200,200,0,833.75,833.0,,https://football-ranking.com/ranks?period=03+April+2025&page=4
2025-04-03,football_ranking_2025-04-03,Somalia,SOM,201,202,1,832.13,830.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,Guam,GUM,202,203,1,824.65,825.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,Seychelles,SEY,203,201,-2,820.71,831.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,Bahamas,BAH,204,205,1,818.58,819.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,Liechtenstein,LIE,205,204,-1,813.95,822.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,Turks and Caicos Islands,TCA,206,206,0,803.98,804.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,British Virgin Islands,VGB,207,207,0,780.3,780.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,US Virgin Islands,VIR,208,208,0,779.71,780.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,Anguilla,AIA,209,209,0,769.31,769.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
2025-04-03,football_ranking_2025-04-03,San Marino,SMR,210,210,0,741.35,747.0,,https://football-ranking.com/ranks?period=03+April+2025&page=5
