Unnamed: 0,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,home_elo,away_elo,elo_advantage,result,home_form_sma3,home_form_sma5,home_form_sma7,home_form_ema50,home_form_ema33,home_form_ema25,away_form_sma3,away_form_sma5,away_form_sma7,away_form_ema50,away_form_ema33,away_form_ema25,form_diff_sma3,form_diff_sma5,form_diff_sma7,form_diff_ema50,form_diff_ema33,form_diff_ema25,home_strength_adjusted_margin_ema33,away_strength_adjusted_margin_ema33,strength_adjusted_margin_diff_ema33
477,2024-09-10,Oman,South Korea,1.0,3.0,FIFA World Cup qualification,Muscat,Oman,0,2024,0,1,480,2024-07-18,76.0,76.0,0.0,1326.18,1326.18,2024-07-18,23.0,22.0,-1.0,1572.87,1572.87,-53.0,-246.68999999999983,1526.0,1799.0,-273.0,-1,0.0,0.4,0.0,-0.29833984375,-0.0641105974134475,0.0063097476959228,0.6666666666666666,0.6,0.4285714285714285,0.4304962158203125,0.4657133711893074,0.4502512368781026,-0.6666666666666666,-0.1999999999999999,-0.4285714285714285,-0.7288360595703125,-0.5298239686027549,-0.4439414891821798,-0.03635284367186817,-0.08270171073934268,0.046348867067474514
478,2024-09-10,United Arab Emirates,Iran,0.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,0,2024,0,1,481,2024-07-18,69.0,69.0,0.0,1368.84,1368.84,2024-07-18,20.0,20.0,0.0,1611.16,1611.16,-49.0,-242.32000000000016,1504.0,1827.0,-323.0,-1,0.6666666666666666,0.8,0.5714285714285714,0.71337890625,0.6447056211319788,0.5945168733596802,0.6666666666666666,0.8,0.5714285714285714,0.7144393920898438,0.660998822393206,0.627599064639071,0.0,0.0,0.0,-0.0010604858398437,-0.0162932012612271,-0.0330821912793908,1.2262550934813319,-0.26324163164821157,1.4894967251295435
479,2024-09-10,Kyrgyzstan,Uzbekistan,2.0,3.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2024,0,1,482,2024-07-18,102.0,101.0,-1.0,1213.58,1213.58,2024-07-18,61.0,62.0,1.0,1397.41,1397.41,-41.0,-183.83000000000013,1266.0,1643.0,-377.0,-1,-0.3333333333333333,0.2,0.1428571428571428,-0.421875,-0.2418838591678097,-0.2137451171875,0.6666666666666666,0.8,0.7142857142857143,0.72900390625,0.6999215340931543,0.6869533061981201,-1.0,-0.6000000000000001,-0.5714285714285714,-1.15087890625,-0.941805393260964,-0.9006984233856201,-0.9496265106847482,0.6484002119839906,-1.5980267226687388
480,2024-09-10,Venezuela,Uruguay,0.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,0,2024,0,1,483,2024-07-18,37.0,54.0,17.0,1501.46,1442.29,2024-07-18,11.0,14.0,3.0,1713.15,1663.44,-26.0,-211.69000000000003,1750.0,2006.0,-256.0,0,0.0,0.2,0.2857142857142857,-0.304443359375,-0.0598856066179813,0.0380464494228363,-0.3333333333333333,0.0,0.2857142857142857,-0.0635528564453125,0.0328499817674847,0.128335464047268,0.3333333333333333,0.2,0.0,-0.2408905029296875,-0.092735588385466,-0.0902890146244317,1.1912099608526727,0.5781381926941114,0.6130717681585613
481,2024-09-10,Chile,Bolivia,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,0,2024,0,1,484,2024-07-18,43.0,40.0,-3.0,1489.5,1496.13,2024-07-18,89.0,84.0,-5.0,1258.56,1282.43,46.0,230.94000000000003,1739.0,1590.0,149.0,-1,-0.6666666666666666,-0.6,-0.4285714285714285,-0.69873046875,-0.6261899251280951,-0.5899206399917603,-0.3333333333333333,-0.6,-0.4285714285714285,0.03125,-0.2455418381344309,-0.38134765625,-0.3333333333333333,0.0,0.0,-0.72998046875,-0.3806480869936642,-0.2085729837417602,-0.783825508859135,-1.4049160624051158,0.6210905535459808
482,2024-09-10,Ecuador,Peru,1.0,0.0,FIFA World Cup qualification,Quito,Ecuador,0,2024,0,1,485,2024-07-18,27.0,30.0,3.0,1530.44,1517.54,2024-07-18,42.0,31.0,-11.0,1489.68,1515.01,15.0,40.75999999999999,1883.0,1798.0,85.0,1,-0.3333333333333333,-0.2,0.0,-0.4508819580078125,-0.2435215216508592,-0.1425459522288292,-0.6666666666666666,-0.6,-0.7142857142857143,-0.4332275390625,-0.5218177245137905,-0.5171414762735367,0.3333333333333333,0.3999999999999999,0.7142857142857143,-0.0176544189453125,0.2782962028629313,0.3745955240447074,0.4724069234525071,0.01810675993811086,0.4543001635143963
483,2024-09-10,Colombia,Argentina,2.0,1.0,FIFA World Cup qualification,Barranquilla,Colombia,0,2024,0,1,486,2024-07-18,9.0,12.0,3.0,1727.32,1669.44,2024-07-18,1.0,1.0,0.0,1901.48,1860.14,-8.0,-174.16000000000008,1984.0,2139.0,-155.0,1,0.0,0.2,0.4285714285714285,-0.03302001953125,0.133506336057513,0.2257631812244653,1.0,0.8,0.8571428571428571,0.9335150718688964,0.872347338365492,0.8322876669460584,-1.0,-0.6000000000000001,-0.4285714285714285,-0.9665350914001464,-0.738841002307979,-0.606524485721593,-0.06547648961665864,0.6548798682942498,-0.7203563579109085
484,2024-09-10,North Korea,Qatar,2.0,2.0,FIFA World Cup qualification,Vientiane,Laos,1,2024,0,1,487,2024-07-18,110.0,110.0,0.0,1183.96,1183.96,2024-07-18,34.0,35.0,1.0,1504.06,1504.06,-76.0,-320.0999999999999,1370.0,1534.0,-164.0,0,0.3333333333333333,0.2,0.0,-0.1875,-0.1275720164609053,-0.185546875,0.0,0.4,0.5714285714285714,-0.1290283203125,0.1588249892483101,0.2903681322932243,0.3333333333333333,-0.2,-0.5714285714285714,-0.0584716796875,-0.2863970057092155,-0.4759150072932243,0.034827831253429004,-0.6762587615450563,0.7110865927984853
485,2024-09-10,Paraguay,Brazil,1.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,0,2024,0,1,488,2024-07-18,62.0,58.0,-4.0,1396.8,1427.11,2024-07-18,5.0,4.0,-1.0,1785.61,1791.85,-57.0,-388.81,1706.0,2011.0,-305.0,1,-0.6666666666666666,-0.8,-0.4285714285714285,-0.46728515625,-0.547865144014105,-0.5617958307266235,0.3333333333333333,0.4,0.0,0.5367412567138672,0.3577120061229732,0.2666959652160585,-1.0,-1.2000000000000002,-0.4285714285714285,-1.0040264129638672,-0.9055771501370784,-0.8284917959426821,-0.39644203056988986,-0.0672088144431377,-0.32923321612675216
474,2024-09-10,Bahrain,Japan,0.0,5.0,FIFA World Cup qualification,Riffa,Bahrain,0,2024,0,1,477,2024-07-18,80.0,81.0,1.0,1302.86,1302.86,2024-07-18,18.0,17.0,-1.0,1628.81,1628.81,-62.0,-325.95000000000005,1461.0,1905.0,-444.0,-1,0.3333333333333333,0.6,0.4285714285714285,0.58203125,0.4768073972463547,0.4364242553710937,1.0,0.6,0.7142857142857143,0.9293060302734376,0.8212539347654377,0.74927665037103,-0.6666666666666667,0.0,-0.2857142857142857,-0.3472747802734375,-0.344446537519083,-0.3128523949999362,0.49110382378145806,1.1084407158986862,-0.6173368921172282
475,2024-09-10,Palestine,Jordan,1.0,3.0,FIFA World Cup qualification,Kuala Lumpur,Malaysia,1,2024,0,1,478,2024-07-18,96.0,95.0,-1.0,1231.25,1231.25,2024-07-18,68.0,68.0,0.0,1374.13,1374.13,-28.0,-142.8800000000001,1417.0,1503.0,-86.0,-1,-0.3333333333333333,0.2,-0.1428571428571428,-0.18359375,-0.1502819692120103,-0.1401214599609375,0.6666666666666666,0.8,0.5714285714285714,0.4659423828125,0.545476669407642,0.5401314944028854,-1.0,-0.6000000000000001,-0.7142857142857142,-0.6495361328125,-0.6957586386196524,-0.6802529543638229,-0.1848371051094292,0.29266833459303543,-0.4775054397024646
472,2024-09-10,China PR,Saudi Arabia,1.0,2.0,FIFA World Cup qualification,Dalian,China PR,0,2024,0,1,475,2024-07-18,87.0,88.0,1.0,1267.51,1267.51,2024-07-18,56.0,56.0,0.0,1431.3,1431.3,-31.0,-163.78999999999996,1400.0,1586.0,-186.0,-1,-0.6666666666666666,-0.2,-0.4285714285714285,-0.7099609375,-0.5407881589866043,-0.4838228225708008,0.0,0.2,0.1428571428571428,-0.086700439453125,0.0356754544285344,0.1204025420593097,-0.6666666666666666,-0.4,-0.5714285714285714,-0.623260498046875,-0.5764636134151387,-0.6042253646301106,-1.076017418471044,0.09580818801620321,-1.1718256064872472
473,2024-09-10,Indonesia,Australia,0.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,0,2024,0,1,476,2024-07-18,133.0,134.0,1.0,1108.73,1108.73,2024-07-18,24.0,23.0,-1.0,1571.29,1571.29,-109.0,-462.56,1297.0,1784.0,-487.0,0,0.0,0.4,0.0,0.19140625,0.1546850920422022,0.1317958831787109,0.3333333333333333,0.6,0.4285714285714285,-0.0354447364807128,0.2180124029029884,0.3172253297796032,-0.3333333333333333,-0.1999999999999999,-0.4285714285714285,0.2268509864807129,-0.0633273108607861,-0.1854294466008923,3.0790489466046136,1.002735610187674,2.0763133364169395
490,2024-10-10,Iraq,Palestine,1.0,0.0,FIFA World Cup qualification,Basra,Iraq,0,2024,0,1,493,2024-09-19,55.0,55.0,0.0,1435.9,1433.07,2024-09-19,98.0,96.0,-2.0,1228.99,1231.25,43.0,206.91000000000008,1621.0,1417.0,204.0,1,0.6666666666666666,0.8,0.5714285714285714,0.484161376953125,0.5998607420063424,0.6219102451577783,-0.6666666666666666,-0.2,-0.1428571428571428,-0.591796875,-0.4335213128080069,-0.3550910949707031,1.3333333333333333,1.0,0.7142857142857142,1.075958251953125,1.0333820548143493,0.9770013401284814,0.3218789106099963,-0.2586702165735804,0.5805491271835768
499,2024-10-10,Bolivia,Colombia,1.0,0.0,FIFA World Cup qualification,El Alto,Bolivia,0,2024,0,1,502,2024-09-19,83.0,89.0,6.0,1293.76,1258.56,2024-09-19,9.0,9.0,0.0,1738.72,1727.32,-74.0,-444.96,1590.0,1984.0,-394.0,1,0.3333333333333333,-0.2,-0.1428571428571428,0.515625,0.169638774577046,-0.0360107421875,0.0,0.4,0.4285714285714285,0.483489990234375,0.4223375573716753,0.419322385918349,0.3333333333333333,-0.6000000000000001,-0.5714285714285714,0.032135009765625,-0.2526987827946293,-0.455333128105849,-1.2093327646165795,0.006610362713733033,-1.2159431273303125
498,2024-10-10,Ecuador,Paraguay,0.0,0.0,FIFA World Cup qualification,Quito,Ecuador,0,2024,0,1,501,2024-09-19,27.0,27.0,0.0,1535.43,1530.44,2024-09-19,57.0,62.0,5.0,1423.98,1396.8,30.0,111.45000000000005,1883.0,1706.0,177.0,0,0.0,0.2,0.1428571428571428,0.2745590209960937,0.1709856522327604,0.143090535828378,0.0,-0.4,-0.4285714285714285,0.266357421875,-0.0319100960094034,-0.1713468730449676,0.0,0.6000000000000001,0.5714285714285714,0.0082015991210937,0.2028957482421639,0.3144374088733457,0.4857947514847126,-0.24723955818342574,0.7330343096681383
497,2024-10-10,Venezuela,Argentina,1.0,1.0,FIFA World Cup qualification,Maturín,Venezuela,0,2024,0,1,500,2024-09-19,40.0,37.0,-3.0,1488.56,1501.46,2024-09-19,1.0,1.0,0.0,1889.02,1901.48,-39.0,-400.46,1750.0,2139.0,-389.0,0,-0.3333333333333333,0.2,0.1428571428571428,-0.1522216796875,-0.0399237377453208,0.0285348370671272,0.3333333333333333,0.4,0.5714285714285714,-0.0332424640655517,0.2482315589103281,0.3742157502095438,-0.6666666666666666,-0.2,-0.4285714285714285,-0.1189792156219482,-0.288155296655649,-0.3456809131424165,1.151727021978986,0.5481222289828234,0.6036047929961625
496,2024-10-10,Chile,Brazil,1.0,2.0,FIFA World Cup qualification,Santiago,Chile,0,2024,0,1,499,2024-09-19,49.0,43.0,-6.0,1467.98,1489.5,2024-09-19,5.0,5.0,0.0,1772.02,1785.61,-44.0,-304.04,1739.0,2011.0,-272.0,-1,-0.6666666666666666,-0.8,-0.7142857142857143,-0.849365234375,-0.7507932834187301,-0.6924404799938202,0.0,0.2,0.0,-0.2316293716430664,-0.0948586625846843,-0.049978026087956,-0.6666666666666666,-1.0,-0.7142857142857143,-0.6177358627319336,-0.6559346208340457,-0.6424624539058641,-0.8506593024556565,-0.1891377077111884,-0.661521594744468
491,2024-10-10,Oman,Kuwait,4.0,0.0,FIFA World Cup qualification,Muscat,Oman,0,2024,0,1,494,2024-09-19,78.0,76.0,-2.0,1309.27,1326.18,2024-09-19,134.0,136.0,2.0,1111.62,1098.42,56.0,197.6500000000001,1526.0,1340.0,186.0,1,-0.6666666666666666,0.0,0.0,-0.649169921875,-0.3760737316089649,-0.2452676892280578,0.3333333333333333,0.0,0.0,0.078125,0.0091449474165522,-0.0867919921875,-1.0,0.0,0.0,-0.727294921875,-0.3852186790255172,-0.1584756970405578,-0.08950855874999357,0.17004768512277177,-0.2595562438727653
495,2024-10-10,Papua New Guinea,New Caledonia,1.0,3.0,FIFA World Cup qualification,Suva,Fiji,1,2024,0,1,498,2024-09-19,168.0,168.0,0.0,984.23,984.23,2024-09-19,160.0,160.0,0.0,1008.92,1008.92,-8.0,-24.68999999999994,1173.0,1180.0,-7.0,-1,0.3333333333333333,0.0,0.0,-0.25,-0.2592592592592593,-0.34375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3333333333333333,1.0,1.0,0.75,0.7407407407407407,0.65625,0.15822918786891924,-1.417439446366782,1.5756686342357014
493,2024-10-10,Qatar,Kyrgyzstan,3.0,1.0,FIFA World Cup qualification,Doha,Qatar,0,2024,0,1,496,2024-09-19,44.0,34.0,-10.0,1481.69,1504.06,2024-09-19,106.0,102.0,-4.0,1201.11,1213.58,62.0,280.5800000000001,1534.0,1266.0,268.0,1,0.0,0.2,0.4285714285714285,-0.06451416015625,0.1058833261655401,0.2177760992199182,-0.6666666666666666,-0.2,-0.1428571428571428,-0.7109375,-0.4945892394452064,-0.410308837890625,0.6666666666666666,0.4,0.5714285714285714,0.64642333984375,0.6004725656107466,0.6280849371105433,-0.7258905991012294,-0.9043543629974101,0.17846376389618068
492,2024-10-10,Jordan,South Korea,0.0,2.0,FIFA World Cup qualification,Amman,Jordan,0,2024,0,1,495,2024-09-19,68.0,68.0,0.0,1377.52,1374.13,2024-09-19,23.0,23.0,0.0,1572.61,1572.87,-45.0,-195.08999999999992,1503.0,1799.0,-296.0,-1,0.6666666666666666,0.8,0.5714285714285714,0.73297119140625,0.6969844462717613,0.6550986208021641,0.6666666666666666,0.8,0.4285714285714285,0.7152481079101562,0.6438089141262049,0.587688427658577,0.0,0.0,0.1428571428571428,0.0177230834960937,0.0531755321455563,0.0674101931435871,0.360158432558151,-0.022542786578204875,0.38270121913635585
486,2024-10-10,United Arab Emirates,North Korea,1.0,1.0,FIFA World Cup qualification,Al Ain,United Arab Emirates,0,2024,0,1,489,2024-09-19,69.0,69.0,0.0,1377.22,1368.84,2024-09-19,111.0,110.0,-1.0,1183.02,1183.96,42.0,194.20000000000005,1504.0,1370.0,134.0,0,0.0,0.4,0.2857142857142857,-0.143310546875,0.096470414087986,0.1958876550197601,0.0,0.0,0.0,-0.09375,-0.0850480109739369,-0.13916015625,0.0,0.4,0.2857142857142857,-0.049560546875,0.1815184250619229,0.3350478112697601,1.152945970335371,0.1221909000032273,1.0307550703321438
487,2024-10-10,Saudi Arabia,Japan,0.0,2.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,2024,0,1,490,2024-09-19,56.0,56.0,0.0,1433.16,1431.3,2024-09-19,16.0,18.0,2.0,1639.6,1628.81,-40.0,-206.43999999999983,1586.0,1905.0,-319.0,-1,0.0,0.2,0.2857142857142857,0.4566497802734375,0.3571169696190229,0.3403019065444823,1.0,1.0,0.7142857142857143,0.9646530151367188,0.8808359565102918,0.8119574877782725,-1.0,-0.8,-0.4285714285714286,-0.5080032348632812,-0.5237189868912688,-0.4716555812337901,0.11252535342701478,1.2644147914340576,-1.1518894380070428
488,2024-10-10,Australia,China PR,3.0,1.0,FIFA World Cup qualification,Adelaide,Australia,0,2024,0,1,491,2024-09-19,25.0,24.0,-1.0,1544.3,1571.29,2024-09-19,91.0,87.0,-4.0,1253.77,1267.51,66.0,290.53,1784.0,1400.0,384.0,1,0.0,0.4,0.2857142857142857,-0.0177223682403564,0.1453416019353256,0.2379189973347024,-1.0,-0.4,-0.4285714285714285,-0.85498046875,-0.6938587726577361,-0.6128671169281006,1.0,0.8,0.7142857142857142,0.8372581005096436,0.8392003745930617,0.850786114262803,0.8155158684119286,-1.0350752173845121,1.8505910857964407
500,2024-10-10,Uzbekistan,Iran,0.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,0,2024,0,1,503,2024-09-19,60.0,61.0,1.0,1413.06,1397.41,2024-09-19,19.0,20.0,1.0,1622.92,1611.16,-41.0,-209.86000000000013,1643.0,1827.0,-184.0,0,0.6666666666666666,0.8,0.7142857142857143,0.864501953125,0.7999476893954361,0.7652149796485901,0.6666666666666666,0.8,0.5714285714285714,0.8572196960449219,0.773999214928804,0.7206992984793033,0.0,0.0,0.1428571428571429,0.0072822570800781,0.0259484744666321,0.0445156811692868,0.6208472583378735,-0.24658035919831675,0.8674276175361902
494,2024-10-10,Fiji,Solomon Islands,1.0,0.0,FIFA World Cup qualification,Suva,Fiji,0,2024,0,1,497,2024-09-19,150.0,153.0,3.0,1038.29,1033.09,2024-09-19,144.0,141.0,-3.0,1064.11,1075.06,-6.0,-25.819999999999936,1221.0,1253.0,-32.0,1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.1111111111111109,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333335,0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.4444444444444444,-0.375,0.8179238754325259,1.2426989619377162,-0.42477508650519036
489,2024-10-10,Bahrain,Indonesia,2.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,0,2024,0,1,492,2024-09-19,76.0,80.0,4.0,1315.49,1302.86,2024-09-19,129.0,133.0,4.0,1124.17,1108.73,53.0,191.32,1461.0,1297.0,164.0,0,0.0,0.2,0.1428571428571428,-0.208984375,-0.0154617351690967,0.0773181915283203,0.3333333333333333,0.2,0.1428571428571428,0.095703125,0.1031233946948014,0.0988469123840332,-0.3333333333333333,0.0,0.0,-0.3046875,-0.1185851298638982,-0.0215287208557128,0.24103889297078404,3.026163714451401,-2.785124821480617
501,2024-10-11,New Zealand,Tahiti,3.0,0.0,FIFA World Cup qualification,Port Vila,Vanuatu,1,2024,0,1,504,2024-09-19,95.0,94.0,-1.0,1247.08,1245.73,2024-09-19,158.0,158.0,0.0,1016.83,1016.83,63.0,230.2499999999999,1525.0,1147.0,378.0,1,0.3333333333333333,0.6,0.6666666666666666,0.0,0.3333333333333335,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.3333333333333333,1.6,1.6666666666666663,1.0,1.3333333333333337,1.5,0.5996259623328265,-1.5647058823529412,2.164331844685768
502,2024-10-11,Peru,Uruguay,1.0,0.0,FIFA World Cup qualification,Lima,Peru,0,2024,0,1,505,2024-09-19,43.0,42.0,-1.0,1483.2,1489.68,2024-09-19,11.0,11.0,0.0,1701.34,1713.15,-32.0,-218.13999999999987,1798.0,2006.0,-208.0,1,-0.6666666666666666,-0.6,-0.7142857142857143,-0.71661376953125,-0.6812118163425269,-0.6378561072051525,0.0,-0.2,0.1428571428571428,-0.0317764282226562,0.0218999878449898,0.096251598035451,-0.6666666666666666,-0.3999999999999999,-0.8571428571428572,-0.6848373413085938,-0.7031118041875167,-0.7341077052406035,-0.02413481417589566,0.5135418284179871,-0.5376766425938828
503,2024-10-12,Vanuatu,Samoa,4.0,1.0,FIFA World Cup qualification,Port Vila,Vanuatu,0,2024,0,1,506,2024-09-19,162.0,162.0,0.0,1005.49,1005.49,2024-09-19,185.0,192.0,7.0,900.79,876.45,23.0,104.70000000000005,1081.0,739.0,342.0,1,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.84,0.0
504,2024-10-15,Jordan,Oman,4.0,0.0,FIFA World Cup qualification,Amman,Jordan,0,2024,0,1,507,2024-09-19,68.0,68.0,0.0,1377.52,1374.13,2024-09-19,78.0,76.0,-2.0,1309.27,1326.18,10.0,68.25,1503.0,1526.0,-23.0,1,0.0,0.4,0.5714285714285714,-0.133514404296875,0.1313229641811743,0.241323965601623,-0.3333333333333333,0.0,0.2857142857142857,0.1754150390625,0.0826175122606899,0.0660492330789566,0.3333333333333333,0.4,0.2857142857142857,-0.308929443359375,0.0487054519204843,0.1752747325226664,0.27426676005473033,0.0851684152941237,0.18909834476060663
505,2024-10-15,China PR,Indonesia,2.0,1.0,FIFA World Cup qualification,Qingdao,China PR,0,2024,0,1,508,2024-09-19,91.0,87.0,-4.0,1253.77,1267.51,2024-09-19,129.0,133.0,4.0,1124.17,1108.73,38.0,129.5999999999999,1400.0,1297.0,103.0,1,-1.0,-0.8,-0.4285714285714285,-0.927490234375,-0.7959058484384907,-0.7096503376960754,0.0,0.0,0.2857142857142857,0.0478515625,0.0687489297965343,0.0741351842880249,-1.0,-0.8,-0.7142857142857142,-0.975341796875,-0.864654778235025,-0.7837855219841003,-1.0141884398913055,2.910507025366025,-3.9246954652573303
506,2024-10-15,Japan,Australia,1.0,1.0,FIFA World Cup qualification,Saitama,Japan,0,2024,0,1,509,2024-09-19,16.0,18.0,2.0,1639.6,1628.81,2024-09-19,25.0,24.0,-1.0,1544.3,1571.29,9.0,95.29999999999995,1905.0,1784.0,121.0,0,1.0,1.0,0.7142857142857143,0.9823265075683594,0.9205573043401946,0.8589681158337044,0.0,0.4,0.5714285714285714,0.4911388158798218,0.4302277346235503,0.4284392480010268,1.0,0.6,0.1428571428571429,0.4911876916885376,0.4903295697166442,0.4305288678326775,1.2606256860555836,0.8075443467406387,0.4530813393149449
507,2024-10-15,South Korea,Iraq,3.0,2.0,FIFA World Cup qualification,Yongin,South Korea,0,2024,0,1,510,2024-09-19,23.0,23.0,0.0,1572.61,1572.87,2024-09-19,55.0,55.0,0.0,1435.9,1433.07,32.0,136.7099999999998,1799.0,1621.0,178.0,1,0.6666666666666666,0.8,0.7142857142857143,0.8576240539550781,0.7625392760841365,0.6907663207439327,0.6666666666666666,0.8,0.8571428571428571,0.7420806884765625,0.7332404946708949,0.7164326838683337,0.0,0.0,-0.1428571428571428,0.1155433654785156,0.0292987814132416,-0.0256663631244009,0.04348914204404247,0.3111801511623494,-0.26769100911830696
508,2024-10-15,Palestine,Kuwait,2.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2024,0,1,511,2024-09-19,98.0,96.0,-2.0,1228.99,1231.25,2024-09-19,134.0,136.0,2.0,1111.62,1098.42,36.0,117.37000000000012,1417.0,1340.0,77.0,0,-0.6666666666666666,-0.6,-0.1428571428571428,-0.7958984375,-0.6223475418720046,-0.5163183212280273,-0.3333333333333333,0.0,-0.2857142857142857,-0.4609375,-0.3272367017222984,-0.315093994140625,-0.3333333333333333,-0.6,0.1428571428571428,-0.3349609375,-0.2951108401497062,-0.2012243270874023,-0.25168961559866393,-0.009366884590332442,-0.2423227310083315
509,2024-10-15,Saudi Arabia,Bahrain,0.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,2024,0,1,512,2024-09-19,56.0,56.0,0.0,1433.16,1431.3,2024-09-19,76.0,80.0,4.0,1315.49,1302.86,20.0,117.67000000000009,1586.0,1461.0,125.0,0,0.0,0.0,0.1428571428571428,-0.2716751098632812,-0.0952553535873179,0.0052264299083617,0.0,0.0,0.2857142857142857,-0.1044921875,-0.0103078234460645,0.0579886436462402,0.0,0.0,-0.1428571428571428,-0.1671829223632812,-0.0849475301412534,-0.0527622137378784,0.03531797969601391,0.16450719338426734,-0.12918921368825342
510,2024-10-15,Kyrgyzstan,North Korea,1.0,0.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2024,0,1,513,2024-09-19,106.0,102.0,-4.0,1201.11,1213.58,2024-09-19,111.0,110.0,-1.0,1183.02,1183.96,5.0,18.08999999999992,1266.0,1370.0,-104.0,1,-1.0,-0.6,-0.1428571428571428,-0.85546875,-0.6630594929634709,-0.5577316284179688,-0.3333333333333333,0.2,0.1428571428571428,-0.046875,-0.0566986739826246,-0.1043701171875,-0.6666666666666667,-0.8,-0.2857142857142857,-0.80859375,-0.6063608189808463,-0.4533615112304687,-0.8958629298799153,0.1644149647089198,-1.0602778945888351
511,2024-10-15,Brazil,Peru,4.0,0.0,FIFA World Cup qualification,Brasília,Brazil,0,2024,0,1,514,2024-09-19,5.0,5.0,0.0,1772.02,1785.61,2024-09-19,43.0,42.0,-1.0,1483.2,1489.68,38.0,288.81999999999994,2011.0,1798.0,213.0,1,0.3333333333333333,0.2,0.2857142857142857,0.3841853141784668,0.2700942249435437,0.2125164804340329,0.0,-0.4,-0.4285714285714285,0.141693115234375,-0.1208078775616847,-0.2283920804038643,0.3333333333333333,0.6000000000000001,0.7142857142857142,0.2424921989440918,0.3909021025052284,0.4409085608378973,-0.1709531366693538,0.07375546901092174,-0.24470860568027553
512,2024-10-15,Uzbekistan,United Arab Emirates,1.0,0.0,FIFA World Cup qualification,Tashkent,Uzbekistan,0,2024,0,1,515,2024-09-19,60.0,61.0,1.0,1413.06,1397.41,2024-09-19,69.0,69.0,0.0,1377.22,1368.84,9.0,35.83999999999992,1643.0,1504.0,139.0,1,0.6666666666666666,0.6,0.7142857142857143,0.4322509765625,0.5332984595969575,0.5739112347364426,0.0,0.2,0.4285714285714285,-0.0716552734375,0.0643136093919906,0.1469157412648201,0.6666666666666666,0.3999999999999999,0.2857142857142857,0.50390625,0.4689848502049669,0.4269954934716224,0.6325621254944691,1.0357138544332904,-0.40315172893882134
513,2024-10-15,Argentina,Bolivia,6.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,0,2024,0,1,516,2024-09-19,1.0,1.0,0.0,1889.02,1901.48,2024-09-19,83.0,89.0,6.0,1293.76,1258.56,82.0,595.26,2139.0,1590.0,549.0,1,0.0,0.4,0.4285714285714285,-0.0166212320327758,0.1654877059402188,0.2806618126571578,1.0,0.2,-0.1428571428571428,0.7578125,0.4464258497180306,0.222991943359375,-1.0,0.2,0.5714285714285714,-0.7744337320327759,-0.2809381437778118,0.0576698692977828,0.4699973919838337,-0.9923131902273689,1.4623105822112026
514,2024-10-15,Uruguay,Ecuador,0.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,0,2024,0,1,517,2024-09-19,11.0,11.0,0.0,1701.34,1713.15,2024-09-19,27.0,27.0,0.0,1535.43,1530.44,16.0,165.90999999999983,2006.0,1883.0,123.0,0,-0.3333333333333333,-0.4,-0.1428571428571428,-0.5158882141113281,-0.3187333414366733,-0.1778113014734117,0.0,0.0,0.0,0.1372795104980468,0.1139904348218403,0.1073179018712835,-0.3333333333333333,-0.4,-0.1428571428571428,-0.653167724609375,-0.4327237762585136,-0.2851292033446952,0.3868628973345761,0.42192447198561184,-0.035061574651035765
