,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,home_elo,away_elo,elo_advantage,result,home_form_sma3,home_form_sma5,home_form_sma7,home_form_ema50,home_form_ema33,home_form_ema25,away_form_sma3,away_form_sma5,away_form_sma7,away_form_ema50,away_form_ema33,away_form_ema25,form_diff_sma3,form_diff_sma5,form_diff_sma7,form_diff_ema50,form_diff_ema33,form_diff_ema25
648,2025-03-25,Kyrgyzstan,Qatar,3.0,1.0,FIFA World Cup qualification,Bishkek,Kyrgyzstan,0,2025,0,1,653,2024-12-19,107.0,107.0,0.0,1194.19,1194.19,2024-12-19,48.0,48.0,0.0,1474.6,1474.6,-59.0,-280.40999999999985,1266.0,1524.0,-258.0,1,-1.0,-0.6,-0.7142857142857143,-0.865966796875,-0.7359129862643893,-0.6491260230541229,0.3333333333333333,0.2,0.0,0.3417339324951172,0.24028093184072952,0.2284371016703517,-1.3333333333333333,-0.8,-0.7142857142857143,-1.2077007293701172,-0.9761939181051188,-0.8775631247244746
649,2025-03-25,South Korea,Jordan,1.0,1.0,FIFA World Cup qualification,Suwon,South Korea,0,2025,0,1,654,2024-12-19,23.0,23.0,0.0,1585.45,1585.45,2024-12-19,64.0,64.0,0.0,1375.91,1375.91,41.0,209.54,1774.0,1617.0,157.0,0,0.3333333333333333,0.6,0.5714285714285714,0.24110150337219238,0.3975386224363727,0.46465653117288497,0.3333333333333333,0.2,0.2857142857142857,0.5541553497314453,0.45803910403578746,0.43182516099113855,0.0,0.39999999999999997,0.2857142857142857,-0.31305384635925293,-0.060500481599414735,0.03283137018174642
650,2025-03-25,Kuwait,Oman,0.0,1.0,FIFA World Cup qualification,Kuwait City,Kuwait,0,2025,0,1,655,2024-12-19,134.0,134.0,0.0,1108.72,1109.16,2024-12-19,80.0,80.0,0.0,1306.67,1306.67,-54.0,-197.95000000000005,1345.0,1526.0,-181.0,-1,-0.3333333333333333,-0.4,-0.2857142857142857,-0.15380859375,-0.21278749663650343,-0.24032270908355713,0.0,0.0,-0.2857142857142857,-0.17653656005859375,-0.1565199975781353,-0.1314453598461114,-0.3333333333333333,-0.4,0.0,0.02272796630859375,-0.056267499058368114,-0.10887734923744574
651,2025-03-25,Palestine,Iraq,2.0,1.0,FIFA World Cup qualification,Amman,Jordan,1,2025,0,1,656,2024-12-19,101.0,101.0,0.0,1215.87,1215.87,2024-12-19,56.0,56.0,0.0,1442.86,1442.86,-45.0,-226.99,1417.0,1584.0,-167.0,1,-0.6666666666666666,-0.6,-0.5714285714285714,-0.67474365234375,-0.6044143292586676,-0.5539913438260555,0.3333333333333333,0.2,0.2857142857142857,0.23388004302978516,0.26829441870042375,0.30871502888021496,-1.0,-0.8,-0.8571428571428571,-0.9086236953735352,-0.8727087479590914,-0.8627063727062705
652,2025-03-25,China PR,Australia,0.0,2.0,FIFA World Cup qualification,Hangzhou,China PR,0,2025,0,1,657,2024-12-19,90.0,90.0,0.0,1266.38,1266.38,2024-12-19,26.0,26.0,0.0,1544.15,1544.15,-64.0,-277.77,1400.0,1719.0,-319.0,-1,-0.3333333333333333,-0.2,-0.42857142857142855,-0.6204681396484375,-0.465857945370566,-0.41594405216164887,0.3333333333333333,0.4,0.14285714285714285,0.5306961759924889,0.4183165895552692,0.3855608558128249,-0.6666666666666666,-0.6000000000000001,-0.5714285714285714,-1.1511643156409264,-0.8841745349258352,-0.8015049079744738
653,2025-03-25,Japan,Saudi Arabia,0.0,0.0,FIFA World Cup qualification,Saitama,Japan,0,2025,0,1,658,2024-12-19,15.0,15.0,0.0,1652.79,1652.79,2024-12-19,59.0,59.0,0.0,1406.56,1406.56,44.0,246.23,1889.0,1536.0,353.0,0,1.0,0.8,0.8571428571428571,0.9363954067230225,0.8855421835733718,0.849907880400508,0.0,-0.2,0.0,0.23302030563354492,0.09229523879756675,0.06415367508819259,1.0,1.0,0.8571428571428571,0.7033751010894775,0.793246944775805,0.7857542053123154
654,2025-03-25,Indonesia,Bahrain,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,0,2025,0,1,659,2024-12-19,127.0,125.0,-2.0,1133.41,1135.11,2024-12-19,81.0,81.0,0.0,1305.52,1305.52,-46.0,-172.1099999999999,1397.0,1461.0,-64.0,1,-0.3333333333333333,-0.4,-0.2857142857142857,-0.43450927734375,-0.3444446558426598,-0.2851369143463671,-0.6666666666666666,-0.4,-0.2857142857142857,-0.63153076171875,-0.4835175947547781,-0.3722770307213068,0.3333333333333333,0.0,0.0,0.197021484375,0.1390729389121183,0.08714011637493968
655,2025-03-25,Egypt,Sierra Leone,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,0,2025,0,1,660,2024-12-19,33.0,33.0,0.0,1513.48,1513.48,2024-12-19,129.0,129.0,0.0,1132.06,1132.06,96.0,381.4200000000001,1657.0,1333.0,324.0,1,0.6666666666666666,0.4,0.2857142857142857,0.630859375,0.5226676150315839,0.48656654357910156,0.6666666666666666,0.2,0.2,0.5625,0.382716049382716,0.28515625,0.0,0.2,0.08571428571428569,0.068359375,0.1399515656488679,0.20141029357910156
656,2025-03-25,North Korea,United Arab Emirates,1.0,2.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,1,2025,0,1,661,2024-12-19,115.0,114.0,-1.0,1164.41,1164.41,2024-12-19,63.0,63.0,0.0,1385.57,1385.57,-52.0,-221.15999999999983,1370.0,1504.0,-134.0,-1,-1.0,-0.8,-0.7142857142857143,-0.9404296875,-0.8136688738731109,-0.7166171073913574,0.3333333333333333,0.0,0.0,-0.19197845458984375,-0.04902447221886597,0.019141308759571984,-1.3333333333333333,-0.8,-0.7142857142857143,-0.7484512329101562,-0.764644401654245,-0.7357584161509294
657,2025-06-04,Saint Vincent and the Grenadines,Anguilla,6.0,0.0,FIFA World Cup qualification,Kingstown,Saint Vincent and the Grenadines,0,2025,0,1,662,2025-04-03,172.0,173.0,1.0,966.08,962.0,2025-04-03,209.0,209.0,0.0,769.31,769.0,37.0,196.7700000000001,1037.0,622.0,415.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-0.5,-0.5,-0.75,-0.5555555555555555,-0.4375,-0.33333333333333337,-0.5,-0.5,-0.25,-0.44444444444444453,-0.5625
658,2025-06-04,Dominica,British Virgin Islands,3.0,0.0,FIFA World Cup qualification,Roseau,Dominica,0,2025,0,1,663,2025-04-03,184.0,183.0,-1.0,900.0,900.0,2025-04-03,207.0,207.0,0.0,780.3,780.0,23.0,119.70000000000005,999.0,626.0,373.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6666666666666666,-0.5,-0.5,-0.75,-0.5555555555555555,-0.4375,-0.33333333333333337,-0.5,-0.5,-0.25,-0.44444444444444453,-0.5625
659,2025-06-04,Montserrat,Belize,1.0,0.0,FIFA World Cup qualification,Couva,Trinidad and Tobago,1,2025,0,1,664,2025-04-03,180.0,181.0,1.0,914.26,914.0,2025-04-03,179.0,178.0,-1.0,919.26,925.0,-1.0,-5.0,1003.0,1057.0,-54.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
660,2025-06-04,Grenada,Bahamas,6.0,0.0,FIFA World Cup qualification,St. George's,Grenada,0,2025,0,1,665,2025-04-03,174.0,174.0,0.0,955.5,955.0,2025-04-03,204.0,205.0,1.0,818.58,819.0,30.0,136.91999999999996,1072.0,806.0,266.0,1,-0.5,-0.5,-0.5,-0.5,-0.33333333333333326,-0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,0.6666666666666667,0.75
661,2025-06-04,Bermuda,Cayman Islands,5.0,0.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,0,2025,0,1,666,2025-04-03,168.0,166.0,-2.0,977.52,988.0,2025-04-03,191.0,194.0,3.0,866.71,867.0,23.0,110.80999999999996,1145.0,821.0,324.0,1,-0.5,-0.5,-0.5,-0.5,-0.33333333333333326,-0.25,0.0,0.0,0.0,0.0,0.3333333333333335,0.5,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75
662,2025-06-04,Barbados,Aruba,1.0,1.0,FIFA World Cup qualification,Wildey,Barbados,0,2025,0,1,667,2025-04-03,176.0,177.0,1.0,933.3,933.0,2025-04-03,195.0,195.0,0.0,860.78,858.0,19.0,72.51999999999998,955.0,943.0,12.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,-0.5,-0.5,-0.5,-0.5,-0.33333333333333326,-0.25
663,2025-06-05,Iraq,South Korea,0.0,2.0,FIFA World Cup qualification,Basra,Iraq,0,2025,0,1,668,2025-04-03,59.0,56.0,-3.0,1413.39,1443.0,2025-04-03,23.0,23.0,0.0,1574.9,1585.0,-36.0,-161.51,1584.0,1774.0,-190.0,-1,0.0,-0.2,0.0,-0.3830599784851074,-0.15447038753305073,-0.01846372833983878,0.0,0.4,0.5714285714285714,0.12055075168609619,0.2650257482909152,0.3484923983796637,0.0,-0.6000000000000001,-0.5714285714285714,-0.5036107301712036,-0.41949613582396594,-0.3669561267195025
664,2025-06-05,Indonesia,China PR,1.0,0.0,FIFA World Cup qualification,Jakarta,Indonesia,0,2025,0,1,669,2025-04-03,123.0,127.0,4.0,1142.83,1133.0,2025-04-03,94.0,90.0,-4.0,1252.74,1266.0,-29.0,-109.91000000000008,1397.0,1400.0,-3.0,1,0.3333333333333333,-0.2,-0.14285714285714285,0.282745361328125,0.10370356277156002,0.03614731424022466,-1.0,-0.2,-0.42857142857142855,-0.8102340698242188,-0.6439052969137107,-0.5619580391212367,1.3333333333333333,0.0,0.2857142857142857,1.0929794311523438,0.7476088596852707,0.5981053533614613
665,2025-06-05,Australia,Japan,1.0,0.0,FIFA World Cup qualification,Perth,Australia,0,2025,0,1,670,2025-04-03,26.0,26.0,0.0,1554.59,1544.0,2025-04-03,15.0,15.0,0.0,1652.63,1653.0,-11.0,-98.0400000000002,1719.0,1889.0,-170.0,1,0.6666666666666666,0.4,0.42857142857142855,0.7653480879962444,0.6122110597035127,0.5391706418596187,0.6666666666666666,0.6,0.7142857142857143,0.46819770336151123,0.5903614557155813,0.637430910300381,0.0,-0.19999999999999996,-0.28571428571428575,0.2971503846347332,0.021849603987931454,-0.0982602684407623
666,2025-06-05,Bahrain,Saudi Arabia,0.0,2.0,FIFA World Cup qualification,Riffa,Bahrain,0,2025,0,1,671,2025-04-03,85.0,81.0,-4.0,1286.02,1306.0,2025-04-03,58.0,59.0,1.0,1421.84,1407.0,-27.0,-135.81999999999994,1461.0,1536.0,-75.0,-1,-0.6666666666666666,-0.6,-0.5714285714285714,-0.815765380859375,-0.6556783965031854,-0.5292077730409801,0.0,0.0,0.0,0.11651015281677246,0.06153015919837784,0.04811525631614444,-0.6666666666666666,-0.6,-0.5714285714285714,-0.9322755336761475,-0.7172085557015633,-0.5773230293571245
667,2025-06-05,Kuwait,Palestine,0.0,2.0,FIFA World Cup qualification,Kuwait City,Kuwait,0,2025,0,1,672,2025-04-03,134.0,134.0,0.0,1111.92,1109.0,2025-04-03,101.0,101.0,0.0,1224.64,1216.0,-33.0,-112.72000000000004,1345.0,1417.0,-72.0,-1,-0.3333333333333333,-0.4,-0.42857142857142855,-0.576904296875,-0.4751916644243356,-0.43024203181266785,0.0,-0.2,-0.42857142857142855,0.162628173828125,-0.06960955283911183,-0.16549350786954165,-0.3333333333333333,-0.2,0.0,-0.739532470703125,-0.4055821115852237,-0.2647485239431262
668,2025-06-05,Oman,Jordan,0.0,3.0,FIFA World Cup qualification,Muscat,Oman,0,2025,0,1,673,2025-04-03,77.0,80.0,3.0,1322.85,1307.0,2025-04-03,62.0,64.0,2.0,1388.46,1376.0,-15.0,-65.61000000000013,1526.0,1617.0,-91.0,-1,0.0,0.0,0.0,0.4117317199707031,0.22898666828124303,0.15141598011541646,0.3333333333333333,0.4,0.2857142857142857,0.27707767486572266,0.30535940269052503,0.3238688707433539,-0.3333333333333333,-0.4,-0.2857142857142857,0.13465404510498047,-0.076372734409282,-0.17245289062793745
669,2025-06-05,Qatar,Iran,1.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,0,2025,0,1,674,2025-04-03,55.0,48.0,-7.0,1456.6,1475.0,2025-04-03,17.0,18.0,1.0,1637.39,1635.0,-38.0,-180.7900000000002,1524.0,1838.0,-314.0,1,-0.3333333333333333,-0.2,0.0,-0.3291330337524414,-0.17314604543951356,-0.07867217374723623,0.6666666666666666,0.8,0.7142857142857143,0.4821440577507019,0.6029299722296892,0.6409643038553252,-1.0,-1.0,-0.7142857142857143,-0.8112770915031433,-0.7760760176692028,-0.7196364776025614
670,2025-06-05,North Korea,Kyrgyzstan,2.0,2.0,FIFA World Cup qualification,Riyadh,Saudi Arabia,1,2025,0,1,675,2025-04-03,118.0,115.0,-3.0,1154.3,1164.0,2025-04-03,103.0,107.0,4.0,1205.67,1194.0,-15.0,-51.37000000000012,1370.0,1266.0,104.0,0,-1.0,-1.0,-0.7142857142857143,-0.97021484375,-0.8757792492487406,-0.7874628305435181,-0.3333333333333333,-0.2,-0.42857142857142855,0.0670166015625,-0.15727532417625964,-0.2368445172905922,-0.6666666666666667,-0.8,-0.28571428571428575,-1.0372314453125,-0.718503925072481,-0.5506183132529259
671,2025-06-05,United Arab Emirates,Uzbekistan,0.0,0.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,2025,0,1,676,2025-04-03,65.0,63.0,-2.0,1382.73,1386.0,2025-04-03,57.0,58.0,1.0,1436.79,1425.0,-8.0,-54.059999999999945,1504.0,1684.0,-180.0,0,0.3333333333333333,0.2,0.0,0.4040107727050781,0.3006503518540893,0.264355981569679,0.6666666666666666,0.4,0.42857142857142855,0.3572578430175781,0.40767716340371457,0.43794963871187065,-0.3333333333333333,-0.2,-0.42857142857142855,0.0467529296875,-0.10702681154962529,-0.17359365714219166
672,2025-06-05,Chile,Argentina,0.0,1.0,FIFA World Cup qualification,Santiago,Chile,0,2025,0,1,677,2025-04-03,52.0,50.0,-2.0,1461.91,1469.0,2025-04-03,1.0,1.0,0.0,1886.16,1867.0,-51.0,-424.25,1739.0,2108.0,-369.0,-1,0.0,-0.2,-0.42857142857142855,-0.18514633178710938,-0.24972670800932617,-0.3085422631629626,1.0,0.6,0.2857142857142857,0.8432305864989758,0.6925745127164074,0.6183601762457904,-1.0,-0.8,-0.7142857142857142,-1.0283769182860851,-0.9423012207257335,-0.926902439408753
673,2025-06-05,Paraguay,Uruguay,2.0,0.0,FIFA World Cup qualification,Asunción,Paraguay,0,2025,0,1,678,2025-04-03,48.0,53.0,5.0,1475.93,1458.0,2025-04-03,13.0,11.0,-2.0,1679.49,1696.0,-35.0,-203.56,1775.0,1948.0,-173.0,1,0.3333333333333333,0.6,0.5714285714285714,0.3479118347167969,0.38402984067955853,0.34157425037847133,-0.3333333333333333,0.0,-0.14285714285714285,-0.203621506690979,-0.16542990504515862,-0.12422670533011626,0.6666666666666666,0.6,0.7142857142857142,0.5515333414077759,0.5494597457247171,0.4658009557085876
674,2025-06-05,Ecuador,Brazil,0.0,0.0,FIFA World Cup qualification,Guayaquil,Ecuador,0,2025,0,1,679,2025-04-03,24.0,24.0,0.0,1567.95,1560.0,2025-04-03,5.0,5.0,0.0,1776.04,1776.0,-19.0,-208.08999999999992,1910.0,1996.0,-86.0,0,0.6666666666666666,0.6,0.5714285714285714,0.44178998470306396,0.48414688853620935,0.4590607911667206,0.0,0.2,0.14285714285714285,-0.2067442089319229,-0.009699525933360433,0.06703271947799805,0.6666666666666666,0.39999999999999997,0.42857142857142855,0.6485341936349869,0.4938464144695698,0.39202807168872256
675,2025-06-06,Trinidad and Tobago,Saint Kitts and Nevis,6.0,2.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,0,2025,0,1,680,2025-04-03,100.0,102.0,2.0,1228.7,1215.0,2025-04-03,145.0,144.0,-1.0,1064.99,1065.0,45.0,163.71000000000004,1373.0,1131.0,242.0,1,0.5,0.5,0.5,0.5,0.33333333333333326,0.25,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,0.5,0.5,0.5,0.5,0.6666666666666667,0.75
676,2025-06-06,Curaçao,Saint Lucia,4.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,0,2025,0,1,681,2025-04-03,91.0,91.0,0.0,1258.95,1265.0,2025-04-03,165.0,167.0,2.0,985.72,986.0,74.0,273.23,1335.0,1140.0,195.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,1.5,1.5,1.5,1.5,1.6666666666666667,1.75
677,2025-06-06,Antigua and Barbuda,Cuba,0.0,1.0,FIFA World Cup qualification,Piggotts,Antigua and Barbuda,0,2025,0,1,682,2025-04-03,159.0,161.0,2.0,1010.97,1011.0,2025-04-03,167.0,163.0,-4.0,979.68,994.0,8.0,31.29000000000008,933.0,1305.0,-372.0,-1,-0.5,-0.5,-0.5,-0.5,-0.33333333333333326,-0.25,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,-0.5,-0.5,-0.5,-0.5,2.220446049250313e-16,0.25
678,2025-06-06,Guatemala,Dominican Republic,4.0,2.0,FIFA World Cup qualification,Guatemala City,Guatemala,0,2025,0,1,683,2025-04-03,106.0,105.0,-1.0,1197.12,1201.0,2025-04-03,141.0,141.0,0.0,1085.0,1083.0,35.0,112.11999999999988,1503.0,1251.0,252.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,1.0,1.0,1.0,1.0,1.3333333333333335,1.5
679,2025-06-06,Suriname,Puerto Rico,1.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,0,2025,0,1,684,2025-04-03,137.0,138.0,1.0,1096.6,1097.0,2025-04-03,156.0,157.0,1.0,1021.19,1023.0,19.0,75.40999999999985,1338.0,1141.0,197.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.33333333333333326,0.25,0.5,0.5,0.5,0.5,0.6666666666666667,0.75
680,2025-06-06,Nicaragua,Guyana,1.0,0.0,FIFA World Cup qualification,Managua,Nicaragua,0,2025,0,1,685,2025-04-03,133.0,133.0,0.0,1114.28,1114.0,2025-04-03,152.0,154.0,2.0,1037.92,1031.0,19.0,76.3599999999999,1344.0,1251.0,93.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,1.0,1.0,1.0,1.0,1.3333333333333335,1.5
681,2025-06-06,Gibraltar,Croatia,0.0,7.0,FIFA World Cup qualification,Faro-Loulé,Portugal,1,2025,0,1,686,2025-04-03,196.0,196.0,0.0,843.19,849.0,2025-04-03,11.0,13.0,2.0,1707.99,1692.0,-185.0,-864.8,1051.0,1886.0,-835.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.3333333333333333,-0.2,-0.14285714285714285,-0.091796875,-0.10222019001168521,-0.08922958374023438,-0.6666666666666667,-0.8,-0.8571428571428572,-0.908203125,-0.8977798099883147,-0.9107704162597656
682,2025-06-06,Czech Republic,Montenegro,2.0,0.0,FIFA World Cup qualification,Plzeň,Czech Republic,0,2025,0,1,687,2022-03-31,33.0,31.0,-2.0,1500.62,1510.42,2025-04-03,73.0,73.0,0.0,1337.36,1327.0,40.0,163.26,1753.0,1516.0,237.0,1,0.3333333333333333,0.0,-0.16666666666666666,0.5625,0.20987654320987637,-0.01953125,1.0,1.0,1.0,1.0,1.0,1.0,-0.6666666666666667,-1.0,-1.1666666666666667,-0.4375,-0.7901234567901236,-1.01953125
683,2025-06-06,North Macedonia,Belgium,1.0,1.0,FIFA World Cup qualification,Skopje,North Macedonia,0,2025,0,1,688,2025-04-03,67.0,67.0,0.0,1375.58,1369.0,2025-04-03,8.0,8.0,0.0,1735.75,1741.0,-59.0,-360.1700000000001,1551.0,1851.0,-300.0,0,0.0,0.25,0.25,0.25,0.3703703703703704,0.46875,0.0,-0.2,-0.14285714285714285,-0.4375,-0.24005486968449918,-0.09619140625,0.0,0.45,0.39285714285714285,0.6875,0.6104252400548695,0.56494140625
684,2025-06-06,Wales,Liechtenstein,3.0,0.0,FIFA World Cup qualification,Cardiff,Wales,0,2025,0,1,689,2025-04-03,28.0,29.0,1.0,1535.66,1534.0,2025-04-03,205.0,204.0,-1.0,813.95,822.0,177.0,721.71,1701.0,977.0,724.0,1,0.0,-0.2,0.14285714285714285,0.09375,0.10699588477366258,0.1787109375,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,0.8,1.1428571428571428,1.09375,1.1069958847736625,1.1787109375
685,2025-06-06,Estonia,Israel,1.0,3.0,FIFA World Cup qualification,Tallinn,Estonia,0,2025,0,1,690,2025-04-03,121.0,123.0,2.0,1144.48,1143.0,2025-04-03,78.0,76.0,-2.0,1321.77,1322.0,-43.0,-177.28999999999996,1357.0,1556.0,-199.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.5,-1.0,-1.0,-1.0,-1.0,-1.3333333333333335,-1.5
686,2025-06-06,Norway,Italy,3.0,0.0,FIFA World Cup qualification,Oslo,Norway,0,2025,0,1,691,2025-04-03,38.0,43.0,5.0,1497.18,1484.0,2025-04-03,9.0,9.0,0.0,1731.51,1732.0,-29.0,-234.33,1806.0,1943.0,-137.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.6666666666666666,-0.75,-0.75,-0.75,-0.7777777777777778,-0.8125,1.6666666666666665,1.75,1.75,1.75,1.7777777777777777,1.8125
687,2025-06-06,Venezuela,Bolivia,2.0,0.0,FIFA World Cup qualification,Maturín,Venezuela,0,2025,0,1,692,2025-04-03,47.0,47.0,0.0,1476.84,1476.0,2025-04-03,80.0,79.0,-1.0,1308.12,1309.0,33.0,168.72000000000003,1750.0,1590.0,160.0,1,-0.3333333333333333,-0.4,-0.2857142857142857,0.09137153625488281,-0.10638562306680467,-0.15214797455519147,-0.3333333333333333,-0.6,-0.14285714285714285,-0.320068359375,-0.32804268645688484,-0.3191532790660858,0.0,0.19999999999999996,-0.14285714285714285,0.4114398956298828,0.22165706339008018,0.16700530451089435
688,2025-06-06,Colombia,Peru,0.0,0.0,FIFA World Cup qualification,Barranquilla,Colombia,0,2025,0,1,693,2025-04-03,14.0,12.0,-2.0,1679.04,1694.0,2025-04-03,42.0,40.0,-2.0,1483.47,1488.0,28.0,195.57,1977.0,1798.0,179.0,0,-0.6666666666666666,-0.4,-0.2857142857142857,-0.4143204689025879,-0.4101102830290984,-0.33918798356091884,-0.3333333333333333,-0.4,-0.2857142857142857,-0.4018220901489258,-0.3410117369628556,-0.3364250737677139,-0.3333333333333333,0.0,0.0,-0.01249837875366211,-0.06909854606624283,-0.0027629097932049262
689,2025-06-07,Anguilla,El Salvador,0.0,3.0,FIFA World Cup qualification,The Valley,Anguilla,0,2025,0,1,694,2025-04-03,209.0,209.0,0.0,769.31,769.0,2025-04-03,81.0,83.0,2.0,1300.81,1301.0,-128.0,-531.5,622.0,1483.0,-861.0,-1,-1.0,-0.6,-0.6,-0.875,-0.7037037037037036,-0.578125,0.0,-0.2,-0.14285714285714285,0.296875,0.013260173754000794,-0.1444091796875,-1.0,-0.39999999999999997,-0.45714285714285713,-1.171875,-0.7169638774577044,-0.4337158203125
690,2025-06-07,British Virgin Islands,Jamaica,0.0,1.0,FIFA World Cup qualification,Road Town,British Virgin Islands,0,2025,0,1,695,2025-04-03,207.0,207.0,0.0,780.3,780.0,2025-04-03,63.0,62.0,-1.0,1387.49,1391.0,-144.0,-607.19,626.0,1610.0,-984.0,-1,-1.0,-0.6,-0.6,-0.875,-0.7037037037037036,-0.578125,-0.3333333333333333,0.2,0.0,-0.5546875,-0.3452217649748513,-0.30511474609375,-0.6666666666666667,-0.8,-0.6,-0.3203125,-0.3584819387288523,-0.27301025390625
691,2025-06-07,Belize,Panama,0.0,2.0,FIFA World Cup qualification,Belmopan,Belize,0,2025,0,1,696,2025-04-03,179.0,178.0,-1.0,919.26,925.0,2025-04-03,35.0,36.0,1.0,1507.98,1504.0,-144.0,-588.72,1057.0,1726.0,-669.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.2,0.42857142857142855,-0.1376953125,0.04331430958469525,0.07527971267700195,-1.3333333333333333,-1.2,-1.4285714285714286,-0.8623046875,-1.0433143095846953,-1.075279712677002
692,2025-06-07,Aruba,Haiti,0.0,5.0,FIFA World Cup qualification,Oranjestad,Aruba,0,2025,0,1,697,2025-04-03,195.0,195.0,0.0,860.78,858.0,2025-04-03,83.0,86.0,3.0,1291.54,1288.0,-112.0,-430.76,943.0,1538.0,-595.0,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.25,-0.44444444444444453,-0.5625,1.0,1.0,1.0,1.0,1.0,1.0,-1.3333333333333333,-1.3333333333333333,-1.3333333333333333,-1.25,-1.4444444444444446,-1.5625
693,2025-06-07,Bahamas,Costa Rica,0.0,8.0,FIFA World Cup qualification,Wildey,Barbados,1,2025,0,1,698,2025-04-03,204.0,205.0,1.0,818.58,819.0,2025-04-03,54.0,54.0,0.0,1459.13,1455.0,-150.0,-640.5500000000001,806.0,1661.0,-855.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.4,0.2857142857142857,0.33587646484375,0.27888472620249055,0.2930413968861103,-1.0,-1.4,-1.2857142857142856,-1.33587646484375,-1.2788847262024905,-1.2930413968861103
694,2025-06-07,Cayman Islands,Honduras,0.0,1.0,FIFA World Cup qualification,George Town,Cayman Islands,0,2025,0,1,699,2025-04-03,191.0,194.0,3.0,866.71,867.0,2025-04-03,75.0,75.0,0.0,1333.51,1326.0,-116.0,-466.8,821.0,1538.0,-717.0,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.11111111111111091,0.125,0.3333333333333333,0.0,-0.2857142857142857,0.53125,0.17695473251028787,-0.0458984375,-0.6666666666666666,-0.3333333333333333,-0.047619047619047616,-1.03125,-0.28806584362139875,0.1708984375
695,2025-06-07,Andorra,England,0.0,1.0,FIFA World Cup qualification,Barcelona,Spain,1,2025,0,1,700,2025-04-03,173.0,171.0,-2.0,957.4,972.0,2025-04-03,4.0,4.0,0.0,1819.2,1814.0,-169.0,-861.8000000000001,1115.0,2006.0,-891.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.3333333333333333,0.4,0.42857142857142855,0.7049560546875,0.5691763839573286,0.5163214057683945,-1.3333333333333333,-1.4,-1.4285714285714286,-1.7049560546875,-1.5691763839573287,-1.5163214057683945
696,2025-06-07,Austria,Romania,2.0,1.0,FIFA World Cup qualification,Vienna,Austria,0,2025,0,1,701,2025-04-03,22.0,22.0,0.0,1580.21,1590.0,2025-04-03,45.0,38.0,-7.0,1479.22,1494.0,23.0,100.99,1871.0,1723.0,148.0,1,0.3333333333333333,-0.2,-0.2,-0.25,-0.2592592592592593,-0.34375,-0.3333333333333333,-0.5,-0.5,0.0,-0.3333333333333335,-0.5,0.6666666666666666,0.3,0.3,-0.25,0.07407407407407418,0.15625
